,rf,xg,lgbm
train_mse,7.7976051686741945,13.722654469424091,17.16013813236959
train_mape,2.162387735012582,3.0787940837832695,3.4552481425590704
train_r2,0.8735955767517335,0.777546543314179,0.7218226216176098
test_mse,19.441693654224323,19.41917677719587,20.824601651809168
test_mape,3.5875567075395782,3.6557041523076506,3.8023830609643476
test_r2,0.6870441474454286,0.6874066049850153,0.6647832704310095
