,rf,xg,lgbm
train_mse,12.793737655094946,12.33060741223309,16.69013373109627
train_mape,1.6550348138187325,1.7386466181825975,2.0448554049641823
train_r2,0.9843958341609116,0.9849607012317816,0.9796435082821262
test_mse,59.652058277267095,18.839443620817153,20.99035930345583
test_mape,3.341342986775347,2.1367562954413244,2.283479907790147
test_r2,0.9320931986288095,0.978553525345996,0.9761049626602256
